txn_id,source,razorpay_payment_id,order_id,txn_amount,payment_method,created_at,day_of_week,is_weekend_or_holiday,merchant_category,had_dispute_flag,had_refund,refund_amount,gst_on_fee_flag,fee_amount,fee_amount_pending,tax_on_fee,fee_pct,days_to_settle,deduction_pct,settled_at,status,true_tax_category
TXN00930,synthetic,,order_synth_930,3554.62,upi,2025-07-22T07:11:18,1,False,food_delivery,False,False,0.0,True,0.94,False,0.17,0.0003,1,0.0003,2025-07-23T19:11:18,settled,gst_on_fee
TXN02215,synthetic,,order_synth_2215,11426.86,upi,2025-07-22T07:35:02,1,False,retail,False,False,0.0,True,37.69,False,6.78,0.0033,2,0.0039,2025-07-24T08:35:02,settled,gst_on_fee
TXN01154,synthetic,,order_synth_1154,5690.7,card,2025-07-22T08:02:10,1,False,retail,False,False,0.0,True,115.62,False,20.81,0.0203,2,0.024,2025-07-24T19:02:10,settled,gst_on_fee
TXN00133,synthetic,,order_synth_133,15103.17,card,2025-07-22T08:26:30,1,False,retail,True,False,0.0,True,297.8,False,53.6,0.0197,11,0.0233,2025-08-03T02:26:30,disputed,gst_on_fee
TXN01650,synthetic,,order_synth_1650,15616.2,upi,2025-07-22T10:07:09,1,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-23T20:07:09,settled,taxable_sale
TXN00781,synthetic,,order_synth_781,3066.04,upi,2025-07-22T12:03:52,1,False,saas,False,False,0.0,True,3.79,False,0.68,0.0012,1,0.0015,2025-07-24T03:03:52,settled,gst_on_fee
TXN01337,synthetic,,order_synth_1337,326.39,wallet,2025-07-22T12:10:30,1,False,food_delivery,True,False,0.0,True,4.44,False,0.8,0.0136,9,0.0161,2025-08-01T01:10:30,disputed,gst_on_fee
TXN00362,synthetic,,order_synth_362,232.9,upi,2025-07-22T12:36:17,1,False,food_delivery,False,False,0.0,True,0.05,False,0.01,0.0002,1,0.0003,2025-07-24T03:36:17,settled,gst_on_fee
TXN01195,synthetic,,order_synth_1195,7160.55,card,2025-07-22T13:04:23,1,False,ecommerce,False,False,0.0,True,162.41,False,29.23,0.0227,2,0.0268,2025-07-25T01:04:23,settled,gst_on_fee
TXN01819,synthetic,,order_synth_1819,16687.35,wallet,2025-07-22T14:21:46,1,False,ecommerce,False,True,8649.27,True,230.4,False,41.47,0.0138,0,0.5346,2025-07-23T02:21:46,refunded,refund_credit_note
TXN01725,synthetic,,order_synth_1725,10204.46,netbanking,2025-07-22T14:22:06,1,False,retail,False,False,0.0,True,173.28,False,31.19,0.017,2,0.02,2025-07-24T16:22:06,settled,gst_on_fee
TXN00010,synthetic,,order_synth_10,7034.0,card,2025-07-22T16:04:21,1,False,travel,False,False,0.0,True,144.59,False,26.03,0.0206,3,0.0243,2025-07-26T06:04:21,settled,gst_on_fee
TXN00607,synthetic,,order_synth_607,14486.1,upi,2025-07-22T16:10:01,1,False,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-24T02:10:01,settled,taxable_sale
TXN00970,synthetic,,order_synth_970,17056.38,netbanking,2025-07-22T17:19:02,1,False,travel,False,False,0.0,False,302.7,False,0.0,0.0177,2,0.0177,2025-07-25T01:19:02,settled,exempt
TXN02062,synthetic,,order_synth_2062,19994.82,card,2025-07-22T18:32:55,1,False,ecommerce,False,False,0.0,True,472.5,False,85.05,0.0236,3,0.0279,2025-07-26T11:32:55,settled,gst_on_fee
TXN01395,synthetic,,order_synth_1395,10154.22,wallet,2025-07-22T19:28:11,1,False,travel,False,False,0.0,True,154.16,False,27.75,0.0152,0,0.0179,2025-07-22T22:28:11,settled,gst_on_fee
TXN01049,synthetic,,order_synth_1049,9895.58,upi,2025-07-22T20:03:10,1,False,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-24T02:03:10,settled,taxable_sale
TXN01479,synthetic,,order_synth_1479,13956.66,upi,2025-07-22T21:06:27,1,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-24T09:06:27,settled,taxable_sale
TXN01345,synthetic,,order_synth_1345,14126.93,upi,2025-07-22T21:21:04,1,False,food_delivery,False,False,0.0,True,0.56,False,0.1,0.0,2,0.0,2025-07-25T13:21:04,settled,gst_on_fee
TXN00762,synthetic,,order_synth_762,17205.49,upi,2025-07-22T22:09:52,1,False,travel,False,False,0.0,True,16.57,False,2.98,0.001,2,0.0011,2025-07-25T00:09:52,settled,gst_on_fee
TXN01084,synthetic,,order_synth_1084,22916.34,netbanking,2025-07-22T23:31:24,1,False,retail,False,False,0.0,True,403.53,False,72.64,0.0176,2,0.0208,2025-07-25T10:31:24,settled,gst_on_fee
TXN01900,synthetic,,order_synth_1900,18607.46,card,2025-07-22T23:44:59,1,False,saas,False,False,0.0,False,366.67,False,0.0,0.0197,3,0.0197,2025-07-26T11:44:59,settled,exempt
TXN00404,synthetic,,order_synth_404,20230.09,upi,2025-07-23T02:52:17,2,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-07-23T13:52:17,settled,taxable_sale
TXN01780,synthetic,,order_synth_1780,20301.88,card,2025-07-23T04:44:12,2,False,saas,False,False,0.0,True,383.96,False,69.11,0.0189,2,0.0223,2025-07-25T22:44:12,settled,gst_on_fee
TXN00408,synthetic,,order_synth_408,19361.98,card,2025-07-23T04:57:39,2,False,retail,False,False,0.0,True,413.77,False,74.48,0.0214,2,0.0252,2025-07-26T00:57:39,settled,gst_on_fee
TXN00911,synthetic,,order_synth_911,20236.71,upi,2025-07-23T06:44:55,2,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-24T16:44:55,settled,taxable_sale
TXN00951,synthetic,,order_synth_951,4973.71,card,2025-07-23T09:06:04,2,False,saas,False,False,0.0,True,101.64,False,18.3,0.0204,2,0.0241,2025-07-25T11:06:04,settled,gst_on_fee
TXN00036,synthetic,,order_synth_36,15183.55,wallet,2025-07-23T09:44:05,2,False,retail,False,True,4337.49,True,234.63,False,42.23,0.0155,1,0.3039,2025-07-25T04:44:05,refunded,refund_credit_note
TXN00465,synthetic,,order_synth_465,11718.07,netbanking,2025-07-23T12:22:33,2,False,ecommerce,False,False,0.0,True,228.45,False,41.12,0.0195,2,0.023,2025-07-25T18:22:33,settled,gst_on_fee
TXN01806,synthetic,,order_synth_1806,16597.98,netbanking,2025-07-23T13:10:23,2,False,travel,False,False,0.0,True,315.58,False,56.8,0.019,1,0.0224,2025-07-25T00:10:23,settled,gst_on_fee
TXN01354,synthetic,,order_synth_1354,4228.55,upi,2025-07-23T14:48:08,2,False,travel,False,False,0.0,True,0.62,False,0.11,0.0001,2,0.0002,2025-07-26T08:48:08,settled,gst_on_fee
TXN01880,synthetic,,order_synth_1880,1056.7,card,2025-07-23T14:50:07,2,False,retail,False,False,0.0,True,16.94,False,3.05,0.016,2,0.0189,2025-07-25T22:50:07,settled,gst_on_fee
TXN01598,synthetic,,order_synth_1598,8235.5,upi,2025-07-23T15:06:40,2,False,ecommerce,False,False,0.0,False,4.19,False,0.0,0.0005,1,0.0005,2025-07-24T17:06:40,settled,exempt
TXN01481,synthetic,,order_synth_1481,10186.16,upi,2025-07-23T15:43:25,2,False,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-25T00:43:25,settled,taxable_sale
TXN01152,synthetic,,order_synth_1152,21920.21,upi,2025-07-23T16:03:08,2,False,saas,False,False,0.0,True,0.44,False,0.08,0.0,1,0.0,2025-07-24T22:03:08,settled,gst_on_fee
TXN00588,synthetic,,order_synth_588,18961.72,card,2025-07-23T16:44:55,2,False,saas,False,False,0.0,True,409.3,False,73.67,0.0216,2,0.0255,2025-07-26T02:44:55,settled,gst_on_fee
TXN01066,synthetic,,order_synth_1066,15323.82,upi,2025-07-23T18:14:48,2,False,ecommerce,False,False,0.0,True,69.83,False,12.57,0.0046,0,0.0054,2025-07-24T06:14:48,settled,gst_on_fee
TXN00377,synthetic,,order_synth_377,7410.76,card,2025-07-23T19:12:46,2,False,retail,False,False,0.0,True,137.87,False,24.82,0.0186,2,0.022,2025-07-25T23:12:46,settled,gst_on_fee
TXN00246,synthetic,,order_synth_246,3898.04,card,2025-07-23T19:23:12,2,False,saas,False,False,0.0,True,77.81,False,14.01,0.02,2,0.0236,2025-07-25T21:23:12,settled,gst_on_fee
TXN01525,synthetic,,order_synth_1525,19694.65,wallet,2025-07-23T20:33:32,2,False,travel,False,True,9812.42,True,261.84,False,47.13,0.0133,2,0.5139,2025-07-26T13:33:32,refunded,refund_credit_note
TXN00483,synthetic,,order_synth_483,20051.18,upi,2025-07-23T20:47:23,2,False,retail,False,False,0.0,True,68.89,False,12.4,0.0034,2,0.0041,2025-07-26T09:47:23,settled,gst_on_fee
TXN02013,synthetic,,order_synth_2013,5512.28,netbanking,2025-07-23T21:08:33,2,False,retail,False,False,0.0,True,75.26,False,13.55,0.0137,2,0.0161,2025-07-26T09:08:33,settled,gst_on_fee
TXN00669,synthetic,,order_synth_669,1684.35,upi,2025-07-23T21:28:40,2,False,ecommerce,False,False,0.0,True,0.43,False,0.08,0.0003,1,0.0003,2025-07-24T21:28:40,settled,gst_on_fee
TXN01535,synthetic,,order_synth_1535,18842.07,card,2025-07-23T22:41:48,2,False,saas,False,True,16225.87,True,398.37,False,71.71,0.0211,2,0.8861,2025-07-26T17:41:48,refunded,refund_credit_note
TXN02036,synthetic,,order_synth_2036,13835.85,card,2025-07-23T23:23:26,2,False,food_delivery,False,False,0.0,True,317.28,False,57.11,0.0229,2,0.0271,2025-07-26T08:23:26,settled,gst_on_fee
TXN00328,synthetic,,order_synth_328,20338.37,card,2025-07-24T01:20:14,3,False,saas,False,False,0.0,True,400.56,False,72.1,0.0197,1,0.0232,2025-07-25T10:20:14,settled,gst_on_fee
TXN00624,synthetic,,order_synth_624,3351.37,upi,2025-07-24T01:20:52,3,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-07-26T21:20:52,settled,taxable_sale
TXN01234,synthetic,,order_synth_1234,12246.2,card,2025-07-24T02:46:01,3,False,food_delivery,False,False,0.0,True,249.89,False,44.98,0.0204,2,0.0241,2025-07-26T10:46:01,settled,gst_on_fee
TXN00013,synthetic,,order_synth_13,5291.12,card,2025-07-24T04:33:54,3,False,retail,True,False,0.0,True,92.44,False,16.64,0.0175,10,0.0206,2025-08-03T11:33:54,disputed,gst_on_fee
TXN00826,synthetic,,order_synth_826,20287.53,card,2025-07-24T04:38:29,3,False,ecommerce,False,False,0.0,True,440.03,False,79.21,0.0217,2,0.0256,2025-07-26T21:38:29,settled,gst_on_fee
TXN00594,synthetic,,order_synth_594,24364.37,card,2025-07-24T05:06:44,3,False,food_delivery,False,False,0.0,True,549.82,False,98.97,0.0226,2,0.0266,2025-07-26T11:06:44,settled,gst_on_fee
TXN00846,synthetic,,order_synth_846,23034.45,wallet,2025-07-24T09:12:14,3,False,retail,False,False,0.0,True,394.43,False,71.0,0.0171,0,0.0202,2025-07-24T16:12:14,settled,gst_on_fee
TXN01648,synthetic,,order_synth_1648,21297.88,upi,2025-07-24T10:03:43,3,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-26T03:03:43,settled,taxable_sale
TXN01241,synthetic,,order_synth_1241,17385.26,wallet,2025-07-24T10:22:25,3,False,food_delivery,False,False,0.0,True,234.4,False,42.19,0.0135,0,0.0159,2025-07-25T04:22:25,settled,gst_on_fee
TXN01644,synthetic,,order_synth_1644,2517.26,upi,2025-07-24T10:56:59,3,False,food_delivery,False,True,2387.46,False,0.0,False,0.0,0.0,0,0.9484,2025-07-25T01:56:59,refunded,refund_credit_note
TXN00508,synthetic,,order_synth_508,9702.68,netbanking,2025-07-24T11:04:25,3,False,travel,False,False,0.0,True,164.71,False,29.65,0.017,2,0.02,2025-07-26T23:04:25,settled,gst_on_fee
TXN00925,synthetic,,order_synth_925,7728.49,card,2025-07-24T11:37:13,3,False,saas,False,True,2552.79,True,144.23,False,25.96,0.0187,2,0.3523,2025-07-27T02:37:13,refunded,refund_credit_note
TXN00432,synthetic,,order_synth_432,15603.3,upi,2025-07-24T11:51:02,3,False,travel,False,False,0.0,True,24.52,False,4.41,0.0016,1,0.0019,2025-07-25T18:51:02,settled,gst_on_fee
TXN00679,synthetic,,order_synth_679,5896.78,card,2025-07-24T13:18:43,3,False,travel,False,False,0.0,True,96.67,False,17.4,0.0164,2,0.0193,2025-07-26T23:18:43,settled,gst_on_fee
TXN00667,synthetic,,order_synth_667,12935.9,upi,2025-07-24T13:21:20,3,False,travel,False,False,0.0,True,13.58,False,2.44,0.001,2,0.0012,2025-07-26T21:21:20,settled,gst_on_fee
TXN00055,synthetic,,order_synth_55,12503.41,card,2025-07-24T14:02:15,3,False,ecommerce,False,False,0.0,True,254.01,False,45.72,0.0203,2,0.024,2025-07-26T17:02:15,settled,gst_on_fee
TXN00615,synthetic,,order_synth_615,9927.83,card,2025-07-24T14:13:53,3,False,ecommerce,False,False,0.0,True,203.27,False,36.59,0.0205,3,0.0242,2025-07-27T15:13:53,settled,gst_on_fee
TXN01121,synthetic,,order_synth_1121,2171.98,upi,2025-07-24T14:15:30,3,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-07-27T07:15:30,settled,taxable_sale
TXN00895,synthetic,,order_synth_895,696.36,card,2025-07-24T14:30:19,3,False,food_delivery,False,False,0.0,True,13.64,False,2.46,0.0196,2,0.0231,2025-07-27T01:30:19,settled,gst_on_fee
TXN01516,synthetic,,order_synth_1516,10703.11,card,2025-07-24T14:40:56,3,False,ecommerce,False,False,0.0,True,194.32,False,34.98,0.0182,1,0.0214,2025-07-26T06:40:56,settled,gst_on_fee
TXN00713,synthetic,,order_synth_713,2781.93,wallet,2025-07-24T14:43:30,3,False,ecommerce,False,False,0.0,True,38.07,False,6.85,0.0137,2,0.0161,2025-07-27T02:43:30,settled,gst_on_fee
TXN01773,synthetic,,order_synth_1773,11742.94,upi,2025-07-24T15:11:01,3,False,food_delivery,False,False,0.0,True,15.23,False,2.74,0.0013,0,0.0015,2025-07-25T10:11:01,settled,gst_on_fee
TXN00009,synthetic,,order_synth_9,4539.88,upi,2025-07-24T15:44:51,3,False,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-26T07:44:51,settled,taxable_sale
TXN01483,synthetic,,order_synth_1483,10113.17,wallet,2025-07-24T16:21:54,3,False,travel,False,False,0.0,True,133.05,False,23.95,0.0132,0,0.0155,2025-07-24T19:21:54,settled,gst_on_fee
TXN02119,synthetic,,order_synth_2119,15255.71,card,2025-07-24T17:18:52,3,False,ecommerce,False,False,0.0,True,299.55,False,53.92,0.0196,2,0.0232,2025-07-27T07:18:52,settled,gst_on_fee
TXN01184,synthetic,,order_synth_1184,21556.22,netbanking,2025-07-24T17:59:32,3,False,travel,False,True,14727.47,True,330.93,False,59.57,0.0154,1,0.7013,2025-07-26T06:59:32,refunded,refund_credit_note
TXN01137,synthetic,,order_synth_1137,580.98,upi,2025-07-24T19:49:56,3,False,food_delivery,False,False,0.0,True,1.26,False,0.23,0.0022,0,0.0026,2025-07-25T12:49:56,settled,gst_on_fee
TXN01274,synthetic,,order_synth_1274,14020.45,upi,2025-07-24T20:25:30,3,False,saas,False,False,0.0,True,12.01,False,2.16,0.0009,0,0.001,2025-07-25T10:25:30,settled,gst_on_fee
TXN01231,synthetic,,order_synth_1231,20775.27,upi,2025-07-24T21:12:58,3,False,ecommerce,False,False,0.0,True,20.13,False,3.62,0.001,1,0.0011,2025-07-26T11:12:58,settled,gst_on_fee
TXN00791,synthetic,,order_synth_791,18469.05,upi,2025-07-24T21:23:11,3,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-07-27T13:23:11,settled,taxable_sale
TXN00896,synthetic,,order_synth_896,20457.21,card,2025-07-24T21:31:51,3,False,ecommerce,False,False,0.0,True,316.82,False,57.03,0.0155,2,0.0183,2025-07-27T16:31:51,settled,gst_on_fee
TXN00296,synthetic,,order_synth_296,2494.86,card,2025-07-25T00:03:20,4,False,retail,False,False,0.0,True,47.13,False,8.48,0.0189,3,0.0223,2025-07-28T12:03:20,settled,gst_on_fee
TXN00169,synthetic,,order_synth_169,6230.87,card,2025-07-25T00:12:04,4,False,food_delivery,False,False,0.0,True,104.22,False,18.76,0.0167,3,0.0197,2025-07-28T01:12:04,settled,gst_on_fee
TXN00373,synthetic,,order_synth_373,7179.69,card,2025-07-25T01:29:34,4,False,travel,False,False,0.0,True,152.89,True,27.52,0.0213,2,0.0251,2025-07-27T02:29:34,settled,gst_on_fee
TXN00810,synthetic,,order_synth_810,21056.36,upi,2025-07-25T02:19:20,4,False,saas,False,True,20381.15,True,0.0,False,0.0,0.0,1,0.9679,2025-07-26T13:19:20,refunded,refund_credit_note
TXN01775,synthetic,,order_synth_1775,6224.03,card,2025-07-25T03:33:20,4,False,travel,False,False,0.0,True,126.06,False,22.69,0.0203,2,0.0239,2025-07-27T20:33:20,settled,gst_on_fee
TXN01526,synthetic,,order_synth_1526,20386.96,upi,2025-07-25T04:24:44,4,False,food_delivery,False,False,0.0,True,21.91,False,3.94,0.0011,0,0.0013,2025-07-25T11:24:44,settled,gst_on_fee
TXN01389,synthetic,,order_synth_1389,7293.1,card,2025-07-25T05:36:02,4,False,saas,False,False,0.0,True,132.02,False,23.76,0.0181,2,0.0214,2025-07-27T12:36:02,settled,gst_on_fee
TXN00825,synthetic,,order_synth_825,16521.83,wallet,2025-07-25T05:40:59,4,False,saas,False,False,0.0,True,227.12,False,40.88,0.0137,1,0.0162,2025-07-26T14:40:59,settled,gst_on_fee
TXN01911,synthetic,,order_synth_1911,10189.04,netbanking,2025-07-25T08:40:24,4,False,ecommerce,True,False,0.0,True,194.41,True,34.99,0.0191,6,0.0225,2025-07-31T13:40:24,disputed,gst_on_fee
TXN01616,synthetic,,order_synth_1616,2558.88,card,2025-07-25T08:56:00,4,False,ecommerce,False,False,0.0,True,56.49,False,10.17,0.0221,2,0.0261,2025-07-28T04:56:00,settled,gst_on_fee
TXN01223,synthetic,,order_synth_1223,19516.36,upi,2025-07-25T09:13:04,4,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-07-27T01:13:04,settled,taxable_sale
TXN00218,synthetic,,order_synth_218,8283.54,netbanking,2025-07-25T09:32:49,4,False,travel,False,False,0.0,True,117.99,False,21.24,0.0142,3,0.0168,2025-07-29T05:32:49,settled,gst_on_fee
TXN01167,synthetic,,order_synth_1167,22960.15,card,2025-07-25T09:59:08,4,False,food_delivery,False,False,0.0,True,474.74,False,85.45,0.0207,1,0.0244,2025-07-26T10:59:08,settled,gst_on_fee
TXN00809,synthetic,,order_synth_809,20838.22,card,2025-07-25T10:10:59,4,False,saas,False,False,0.0,True,364.93,False,65.69,0.0175,1,0.0207,2025-07-27T02:10:59,settled,gst_on_fee
TXN01785,synthetic,,order_synth_1785,6697.09,upi,2025-07-25T10:36:47,4,False,food_delivery,False,False,0.0,True,8.19,False,1.47,0.0012,1,0.0014,2025-07-26T19:36:47,settled,gst_on_fee
TXN00779,synthetic,,order_synth_779,17267.21,card,2025-07-25T11:19:27,4,False,travel,False,False,0.0,True,335.21,False,60.34,0.0194,2,0.0229,2025-07-27T12:19:27,settled,gst_on_fee
TXN00235,synthetic,,order_synth_235,24444.64,upi,2025-07-25T11:52:15,4,False,saas,False,False,0.0,True,35.08,False,6.31,0.0014,0,0.0017,2025-07-26T02:52:15,settled,gst_on_fee
TXN00966,synthetic,,order_synth_966,13529.93,upi,2025-07-25T12:25:50,4,False,saas,False,True,9060.93,True,25.96,False,4.67,0.0019,1,0.672,2025-07-27T04:25:50,refunded,refund_credit_note
TXN02109,synthetic,,order_synth_2109,19052.98,upi,2025-07-25T13:27:32,4,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-07-25T14:27:32,settled,taxable_sale
TXN01221,synthetic,,order_synth_1221,17224.25,netbanking,2025-07-25T13:32:47,4,False,ecommerce,False,False,0.0,True,253.23,False,45.58,0.0147,1,0.0173,2025-07-26T22:32:47,settled,gst_on_fee
TXN00141,synthetic,,order_synth_141,23194.12,upi,2025-07-25T16:22:08,4,False,ecommerce,False,False,0.0,True,38.45,False,6.92,0.0017,1,0.002,2025-07-27T01:22:08,settled,gst_on_fee
TXN02241,synthetic,,order_synth_2241,4586.8,card,2025-07-25T16:26:35,4,False,saas,False,False,0.0,True,87.53,False,15.76,0.0191,2,0.0225,2025-07-28T03:26:35,settled,gst_on_fee
TXN01037,synthetic,,order_synth_1037,14291.92,netbanking,2025-07-25T17:14:59,4,False,travel,False,False,0.0,True,256.39,False,46.15,0.0179,2,0.0212,2025-07-28T04:14:59,settled,gst_on_fee
TXN00745,synthetic,,order_synth_745,11204.97,upi,2025-07-25T17:34:41,4,False,travel,False,True,5986.0,True,0.0,False,0.0,0.0,1,0.5342,2025-07-26T23:34:41,refunded,refund_credit_note
TXN02163,synthetic,,order_synth_2163,9421.39,card,2025-07-25T17:44:08,4,False,retail,False,False,0.0,True,191.81,False,34.53,0.0204,3,0.024,2025-07-29T03:44:08,settled,gst_on_fee
TXN00110,synthetic,,order_synth_110,8050.65,upi,2025-07-25T20:21:06,4,False,saas,False,False,0.0,True,2.87,False,0.52,0.0004,0,0.0004,2025-07-25T22:21:06,settled,gst_on_fee
TXN02243,synthetic,,order_synth_2243,14285.0,upi,2025-07-25T20:58:18,4,False,retail,False,False,0.0,True,34.57,False,6.22,0.0024,0,0.0029,2025-07-25T21:58:18,settled,gst_on_fee
TXN00565,synthetic,,order_synth_565,580.69,upi,2025-07-25T23:08:04,4,False,travel,True,False,0.0,True,0.27,False,0.05,0.0005,4,0.0006,2025-07-30T16:08:04,disputed,gst_on_fee
TXN00467,synthetic,,order_synth_467,24552.24,upi,2025-07-25T23:29:27,4,False,saas,False,False,0.0,True,11.75,False,2.11,0.0005,1,0.0006,2025-07-27T01:29:27,settled,gst_on_fee
TXN00429,synthetic,,order_synth_429,22347.08,upi,2025-07-26T00:06:00,5,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-07-28T10:06:00,settled,taxable_sale
TXN00720,synthetic,,order_synth_720,11676.44,card,2025-07-26T00:23:22,5,True,ecommerce,True,False,0.0,True,236.3,False,42.53,0.0202,10,0.0239,2025-08-05T03:23:22,disputed,gst_on_fee
TXN01907,synthetic,,order_synth_1907,11827.12,card,2025-07-26T00:38:41,5,True,ecommerce,False,False,0.0,True,259.99,False,46.8,0.022,2,0.0259,2025-07-28T09:38:41,settled,gst_on_fee
TXN02171,synthetic,,order_synth_2171,3694.91,upi,2025-07-26T02:03:48,5,True,travel,False,False,0.0,True,8.57,False,1.54,0.0023,2,0.0027,2025-07-28T18:03:48,settled,gst_on_fee
TXN00192,synthetic,,order_synth_192,6840.64,wallet,2025-07-26T02:09:01,5,True,saas,False,True,5494.04,True,112.75,False,20.29,0.0165,3,0.8226,2025-07-29T08:09:01,refunded,refund_credit_note
TXN01770,synthetic,,order_synth_1770,14728.87,card,2025-07-26T04:09:23,5,True,ecommerce,False,False,0.0,True,281.38,False,50.65,0.0191,4,0.0225,2025-07-30T11:09:23,settled,gst_on_fee
TXN01421,synthetic,,order_synth_1421,13852.74,upi,2025-07-26T04:18:56,5,True,food_delivery,False,False,0.0,True,21.52,False,3.87,0.0016,2,0.0018,2025-07-28T11:18:56,settled,gst_on_fee
TXN01010,synthetic,,order_synth_1010,2423.55,upi,2025-07-26T05:16:35,5,True,retail,True,False,0.0,True,2.9,False,0.52,0.0012,5,0.0014,2025-07-31T23:16:35,disputed,gst_on_fee
TXN00759,synthetic,,order_synth_759,20863.75,upi,2025-07-26T06:04:29,5,True,retail,False,False,0.0,True,81.93,False,14.75,0.0039,3,0.0046,2025-07-29T14:04:29,settled,gst_on_fee
TXN00261,synthetic,,order_synth_261,2221.96,netbanking,2025-07-26T07:33:11,5,True,food_delivery,False,False,0.0,True,43.89,False,7.9,0.0198,4,0.0233,2025-07-31T01:33:11,settled,gst_on_fee
TXN01575,synthetic,,order_synth_1575,24882.55,netbanking,2025-07-26T07:51:37,5,True,saas,False,False,0.0,True,486.27,False,87.53,0.0195,4,0.0231,2025-07-30T15:51:37,settled,gst_on_fee
TXN02047,synthetic,,order_synth_2047,11321.01,netbanking,2025-07-26T08:07:08,5,True,saas,False,False,0.0,True,182.27,False,32.81,0.0161,5,0.019,2025-07-31T16:07:08,settled,gst_on_fee
TXN00573,synthetic,,order_synth_573,3323.15,netbanking,2025-07-26T08:59:03,5,True,food_delivery,False,False,0.0,True,60.89,False,10.96,0.0183,2,0.0216,2025-07-28T16:59:03,settled,gst_on_fee
TXN01193,synthetic,,order_synth_1193,5891.9,netbanking,2025-07-26T09:53:20,5,True,ecommerce,False,False,0.0,True,110.94,False,19.97,0.0188,3,0.0222,2025-07-29T18:53:20,settled,gst_on_fee
TXN00819,synthetic,,order_synth_819,3060.64,card,2025-07-26T11:31:13,5,True,travel,False,False,0.0,True,59.94,False,10.79,0.0196,4,0.0231,2025-07-31T02:31:13,settled,gst_on_fee
TXN00644,synthetic,,order_synth_644,16724.5,wallet,2025-07-26T11:43:54,5,True,retail,False,False,0.0,True,234.96,False,42.29,0.014,3,0.0166,2025-07-30T05:43:54,settled,gst_on_fee
TXN00798,synthetic,,order_synth_798,23497.45,card,2025-07-26T17:31:35,5,True,saas,False,False,0.0,True,411.6,False,74.09,0.0175,3,0.0207,2025-07-30T00:31:35,settled,gst_on_fee
TXN00264,synthetic,,order_synth_264,22038.77,netbanking,2025-07-26T22:13:55,5,True,food_delivery,False,False,0.0,True,436.24,False,78.52,0.0198,3,0.0234,2025-07-30T12:13:55,settled,gst_on_fee
TXN02229,synthetic,,order_synth_2229,593.09,upi,2025-07-26T23:53:24,5,True,ecommerce,False,True,222.73,True,0.0,False,0.0,0.0,3,0.3755,2025-07-30T16:53:24,refunded,refund_credit_note
TXN01837,synthetic,,order_synth_1837,7792.73,netbanking,2025-07-27T00:32:35,6,True,food_delivery,False,True,4721.0,True,125.56,False,22.6,0.0161,3,0.6248,2025-07-30T19:32:35,refunded,refund_credit_note
TXN00058,synthetic,,order_synth_58,22845.92,upi,2025-07-27T00:51:55,6,True,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-07-29T02:51:55,settled,taxable_sale
TXN00471,synthetic,,order_synth_471,9262.58,upi,2025-07-27T01:13:32,6,True,food_delivery,False,False,0.0,True,18.38,False,3.31,0.002,1,0.0023,2025-07-28T19:13:32,settled,gst_on_fee
TXN01873,synthetic,,order_synth_1873,9625.94,card,2025-07-27T01:17:45,6,True,travel,True,False,0.0,True,198.58,False,35.74,0.0206,9,0.0243,2025-08-05T16:17:45,disputed,gst_on_fee
TXN01282,synthetic,,order_synth_1282,24087.16,wallet,2025-07-27T04:35:04,6,True,retail,False,False,0.0,True,304.17,False,54.75,0.0126,1,0.0149,2025-07-28T13:35:04,settled,gst_on_fee
TXN00964,synthetic,,order_synth_964,5645.97,card,2025-07-27T08:34:01,6,True,travel,False,False,0.0,True,106.11,False,19.1,0.0188,4,0.0222,2025-07-31T12:34:01,settled,gst_on_fee
TXN01106,synthetic,,order_synth_1106,5609.34,card,2025-07-27T08:44:42,6,True,ecommerce,False,False,0.0,True,94.05,False,16.93,0.0168,3,0.0198,2025-07-31T02:44:42,settled,gst_on_fee
TXN01898,synthetic,,order_synth_1898,5991.54,card,2025-07-27T08:46:59,6,True,travel,False,False,0.0,True,111.64,False,20.1,0.0186,4,0.022,2025-08-01T04:46:59,settled,gst_on_fee
